"id_user1";"id_user2"
"32247";"34558"
"24526";"29964"
"34267";"25198"
"11732";"9782"
"13430";"25863"
"17919";"31393"
"18157";"2260"
"13300";"6214"
"6825";"21433"
"19350";"23379"
"23940";"23255"
"34596";"31704"
"7625";"23708"
"31678";"2288"
"12020";"17247"
"303";"25751"
"5772";"31364"
"19798";"24471"
"8947";"14462"
"4232";"16503"
"9814";"15795"
"18345";"20127"
"27521";"4170"
"18312";"27343"
"2065";"31785"
"21742";"26319"
"3388";"10636"
"1119";"10239"
"7438";"1383"
"30505";"30673"
"4497";"24194"
"26600";"19022"
"31587";"11816"
"22873";"27163"
"3494";"3887"
"31784";"31648"
"33821";"31416"
"878";"8362"
"31147";"26997"
"598";"2850"
"13753";"7003"
"33040";"7078"
"27594";"31759"
"18250";"32349"
"12192";"18212"
"19896";"25298"
"5730";"13084"
"25937";"8476"
"3587";"11106"
"2260";"21861"
"34309";"30111"
"11219";"24823"
"29562";"28824"
"14939";"18284"
"24527";"24512"
"25242";"15210"
"16407";"14224"
"22438";"33379"
"16723";"4348"
"22097";"22326"
"30479";"28370"
"4009";"22529"
"24860";"17739"
"14545";"22486"
"19404";"22215"
"7997";"6867"
"21949";"17951"
"3594";"30831"
"18060";"30603"
"28079";"17029"
"2304";"19906"
"29436";"836"
"13560";"28448"
"15394";"31525"
"12126";"712"
"4971";"14957"
"29356";"21172"
"11711";"22526"
"12944";"21690"
"13196";"17673"
"28353";"16787"
"2664";"21851"
"19207";"25902"
"14802";"4587"
"15350";"5257"
"13093";"8439"
"10940";"17978"
"3348";"935"
"22676";"33724"
"7973";"29961"
"12389";"9047"
"26620";"17229"
"26880";"4902"
"19005";"2458"
"23080";"30174"
"1808";"13935"
"31483";"29175"
"31838";"11211"
"13983";"23574"
"2248";"24483"
"31000";"24021"
"18828";"5767"
"28025";"1810"
"24676";"18577"
"15386";"9010"
"16943";"26299"
"34559";"30526"
"33590";"31772"
"21151";"30910"
"25835";"23543"
"22629";"33608"
"31448";"13856"
"22971";"23503"
"15067";"13992"
"2282";"4218"
"5242";"26103"
"33792";"999"
"19761";"15464"
"28235";"23850"
"7683";"25470"
"1101";"2574"
"16236";"13790"
"25789";"18506"
"27804";"8228"
"2850";"21526"
"19609";"33294"
"15560";"9203"
"25540";"14162"
"28811";"28171"
"18068";"12425"
"4790";"26586"
"27454";"32572"
"23280";"16708"
"9294";"19514"
"34448";"20257"
"28847";"7693"
"9035";"16439"
"17311";"14767"
"22963";"5907"
"30865";"27475"
"12597";"31131"
"10436";"25662"
"13991";"23220"
"14257";"9858"
"13425";"17689"
"21013";"24062"
"3404";"33386"
"31064";"34910"
"28921";"329"
"3756";"1899"
"26055";"11639"
"3872";"15171"
"5773";"3831"
"1372";"9574"
"10517";"14873"
"32502";"6488"
"3278";"19752"
"20762";"18241"
"1444";"25418"
"25750";"3766"
"5979";"24214"
"30880";"6752"
"28061";"11518"
"28523";"4266"
"21988";"22095"
"12656";"18503"
"14313";"21754"
"20841";"25242"
"16658";"9494"
"7958";"8523"
"8958";"4189"
"27701";"25344"
"23986";"13803"
"11524";"11895"
"28564";"4733"
"22168";"10819"
"5550";"9800"
"30347";"22752"
"34027";"27815"
"33891";"13513"
"21716";"16295"
"17530";"3088"
"4206";"19837"
"6629";"11781"
"21613";"2815"
"32902";"19068"
"15019";"12340"
"24722";"14093"
"23863";"34712"
"28362";"31516"
"11489";"13722"
"34926";"3969"
"33010";"24563"
"11000";"7596"
"31284";"4915"
"16752";"26960"
"117";"30196"
"5545";"32188"
"7397";"593"
"122";"17919"
"19742";"21100"
"4424";"34816"
"4110";"30994"
"33616";"17930"
"3700";"3348"
"18173";"33852"
"32743";"4943"
"4038";"19946"
"15046";"14807"
"19087";"24597"
"18188";"17629"
"547";"20780"
"19334";"12343"
"20655";"10957"
"33229";"24464"
"10519";"27880"
"24096";"15752"
"20713";"11482"
"12888";"34586"
"4586";"4423"
"33016";"30566"
"30521";"19270"
"6089";"14158"
"12561";"9381"
"30503";"17350"
"5469";"9843"
"20199";"7249"
"1193";"16288"
"34795";"8984"
"31391";"13152"
"10743";"10781"
"33796";"27678"
"26411";"9765"
"13449";"16639"
"4384";"27677"
"32258";"14192"
"33521";"17216"
"9725";"24893"
"4466";"25598"
"3";"25436"
"11302";"28271"
"17619";"30427"
"22421";"19512"
"28593";"26857"
"12703";"24059"
"10225";"19991"
"6970";"12421"
"21786";"20229"
"33117";"6485"
"30880";"34663"
"26381";"17693"
"21367";"4182"
"30994";"30635"
"1820";"20968"
"389";"12066"
"14083";"1612"
"4117";"9730"
"903";"30739"
"23315";"15032"
"19223";"16942"
"8890";"16808"
"32266";"30594"
"23611";"13135"
"21507";"27478"
"6298";"33768"
"34412";"1017"
"31381";"12405"
"33012";"19583"
"5716";"9265"
"127";"8575"
"11092";"31566"
"23799";"25956"
"4380";"5694"
"15766";"25021"
"5751";"3116"
"4049";"17670"
"24858";"6661"
"28030";"16448"
"16763";"813"
"33693";"32234"
"29079";"28273"
"159";"24853"
"34214";"28895"
"17815";"9811"
"24527";"34034"
"27294";"572"
"10371";"26237"
"12286";"32421"
"11694";"31420"
"19844";"31239"
"30151";"10011"
"7463";"19127"
"15044";"4565"
"2787";"19065"
"34665";"22079"
"19538";"1835"
"28214";"21554"
"30977";"18219"
"31090";"1585"
"12490";"22927"
"9968";"9602"
"10677";"12372"
"21472";"9227"
"7640";"15020"
"10535";"15010"
"7787";"11358"
"27787";"27602"
"12137";"14349"
"11096";"34268"
"29499";"21363"
"24594";"12854"
"3609";"30557"
"23705";"24217"
"20050";"30504"
"2307";"527"
"23035";"21863"
"33017";"7018"
"7350";"3575"
"17953";"9845"
"5812";"10279"
"29794";"15257"
"21881";"6736"
"5853";"20731"
"19759";"14081"
"9781";"32670"
"686";"33385"
"4304";"3524"
"4013";"15208"
"3345";"2100"
"33893";"24993"
"3089";"25656"
"33059";"5376"
"7357";"26385"
"2856";"18593"
"4238";"2193"
"21733";"12307"
"17014";"2989"
"9874";"16663"
"8188";"3175"
"6580";"5937"
"17347";"6135"
"2404";"535"
"31535";"19370"
"174";"13333"
"9011";"10813"
"13624";"15283"
"19987";"25"
"5923";"13835"
"28451";"10774"
"23612";"12675"
"24489";"33676"
"6369";"21746"
"19206";"5202"
"29685";"3142"
"5940";"16301"
"15824";"31330"
"9949";"14310"
"18951";"15709"
"27511";"33971"
"16755";"20728"
"5418";"8591"
"27680";"23692"
"10425";"14781"
"21227";"6175"
"12889";"7213"
"26911";"25272"
"14837";"10370"
"23593";"16037"
"17528";"34195"
"30508";"4290"
"2465";"18812"
"4062";"7949"
"23968";"23943"
"5280";"21936"
"4742";"34229"
"6519";"14625"
"24734";"4006"
"26449";"8204"
"11916";"29580"
"26104";"16024"
"24067";"24376"
"13099";"5843"
"1949";"32777"
"4225";"9036"
"17010";"23817"
"20094";"349"
"31225";"2393"
"14428";"4294"
"14760";"27283"
"27448";"3200"
"9656";"20731"
"7042";"29061"
"24031";"24491"
"6371";"27677"
"29343";"5828"
"14845";"8108"
"33648";"17676"
"31017";"25329"
"22720";"4834"
"11425";"4843"
"3248";"3442"
"15205";"5412"
"32065";"11872"
"10040";"25072"
"6619";"15344"
"27369";"34227"
"31742";"2600"
"11494";"1057"
"26327";"1934"
"4255";"7083"
"27034";"12305"
"16745";"21674"
"4442";"15618"
"27686";"2096"
"25678";"23468"
"13579";"20078"
"26664";"16091"
"19236";"23304"
"7122";"26643"
"13099";"11261"
"20087";"6361"
"2992";"27560"
"11774";"32885"
"3719";"17479"
"925";"33301"
"8532";"28639"
"14681";"1504"
"23834";"11102"
"16736";"17285"
"3516";"20633"
"16017";"21727"
"34138";"9017"
"14036";"18664"
"19273";"1982"
"12260";"29219"
"30011";"12010"
"32295";"31192"
"25837";"28905"
"32317";"8672"
"33153";"16848"
"30085";"16795"
"29371";"10991"
"16317";"14724"
"25994";"31981"
"21678";"27061"
"11701";"26666"
"1191";"26581"
"13106";"31871"
"6660";"3365"
"7243";"19737"
"14021";"24091"
"28843";"19082"
"13357";"31123"
"4078";"9600"
"18949";"21133"
"20931";"31405"
"11951";"31447"
"11364";"18162"
"22413";"17097"
"2992";"795"
"4198";"6346"
"15265";"13225"
"29574";"27355"
"21681";"1994"
"13438";"13939"
"31832";"21131"
"14736";"12292"
"1394";"5863"
"7755";"1164"
"18974";"13065"
"8150";"10788"
"26473";"521"
"6149";"16977"
"34557";"22283"
"2760";"13160"
"19099";"30785"
"32511";"16462"
"21527";"32168"
"649";"8841"
"3183";"18840"
"22133";"30829"
"5949";"10483"
"27779";"34911"
"14433";"11319"
"13795";"30410"
"21657";"17032"
"34561";"8645"
"34197";"1803"
"6190";"21941"
"6800";"24862"
"29728";"18764"
"14558";"21216"
"6783";"5242"
"32047";"9432"
"7509";"26735"
"24855";"16437"
"28014";"27249"
"13960";"18681"
"1329";"16385"
"16204";"430"
"12552";"12387"
"3771";"19026"
"4914";"24854"
"27201";"2339"
"8540";"10077"
"11843";"11703"
"6454";"27586"
"31337";"4735"
"32156";"12941"
"2694";"3180"
"14635";"11352"
"16544";"22400"
"30083";"5276"
"33987";"5051"
"2509";"17896"
"28412";"13471"
"6256";"15258"
"17672";"15367"
"15020";"27934"
"12769";"26588"
"30022";"31474"
"23202";"28388"
"33165";"33082"
"4467";"5283"
"8380";"25988"
"13107";"27073"
"26214";"3604"
"2691";"5397"
"31699";"23718"
"28021";"20888"
"28247";"9243"
"5970";"7514"
"6922";"29022"
"27299";"16133"
"6123";"1534"
"1462";"3827"
"5777";"12541"
"7457";"1732"
"9925";"22248"
"20240";"11812"
"11709";"5848"
"22158";"20989"
"7642";"16719"
"11400";"6097"
"25330";"11743"
"34793";"11481"
"26421";"34656"
"20731";"27427"
"31757";"9011"
"25981";"23407"
"33506";"27015"
"3618";"6080"
"19007";"25978"
"29662";"31036"
"5952";"30436"
"20742";"28761"
"17915";"20126"
"1260";"15985"
"19577";"9449"
"34890";"9445"
"31821";"13815"
"21676";"275"
"20264";"21242"
"10489";"19229"
"25032";"16355"
"1412";"3808"
"24309";"33956"
"8192";"14294"
"6847";"10357"
"11266";"26038"
"9446";"18877"
"19602";"2479"
"22680";"30685"
"15152";"15472"
"21412";"22003"
"24837";"28733"
"12205";"14737"
"1883";"2037"
"19618";"17626"
"20789";"32255"
"21205";"16627"
"14695";"10333"
"3591";"3161"
"33408";"18279"
"21485";"6073"
"26005";"32734"
"30099";"19393"
"1032";"24883"
"9402";"2279"
"27156";"31686"
"3708";"24174"
"9064";"23266"
"32903";"15725"
"7368";"23897"
"20392";"9759"
"2243";"8785"
"12063";"17544"
"7084";"4076"
"16164";"29518"
"16615";"22600"
"22898";"10231"
"14262";"27125"
"32762";"3581"
"18769";"27090"
"22340";"256"
"993";"14832"
"24027";"11006"
"3317";"33333"
"29531";"13942"
"22554";"868"
"4759";"9526"
"21605";"4155"
"11676";"15368"
"28870";"15273"
"29771";"33809"
"903";"26670"
"15917";"14414"
"15639";"22577"
"34569";"4816"
"12950";"15896"
"4723";"19068"
"30754";"3700"
"786";"18532"
"5408";"14091"
"34045";"6910"
"10229";"33864"
"10435";"14669"
"24191";"32197"
"15962";"5533"
"30887";"11833"
"20827";"15199"
"25531";"24542"
"24779";"23395"
"12516";"9592"
"12367";"640"
"7052";"23055"
"32211";"20975"
"28521";"2099"
"1620";"15093"
"23829";"17888"
"19988";"2555"
"14257";"8585"
"25436";"25665"
"6147";"23130"
"19353";"2325"
"12223";"14086"
"20790";"3380"
"2266";"18731"
"29384";"10426"
"15884";"16062"
"14482";"16842"
"21421";"1826"
"30096";"7259"
"19490";"10981"
"12066";"17813"
"20026";"33661"
"6395";"3099"
"25507";"15598"
"7937";"25867"
"33812";"266"
"28227";"5516"
"25247";"16427"
"10747";"10260"
"5941";"29044"
"11278";"20178"
"25140";"30087"
"12055";"21838"
"32731";"27277"
"33817";"6147"
"29620";"16149"
"29826";"34214"
"1469";"4413"
"19709";"33314"
"14606";"2430"
"2174";"30200"
"14742";"31331"
"26720";"14878"
"29691";"478"
"25195";"33744"
"27589";"21097"
"22459";"5550"
"21180";"8889"
"14418";"2845"
"6222";"27385"
"2204";"7164"
"33166";"24976"
"21802";"20576"
"18445";"24409"
"11567";"23860"
"14970";"11465"
"34098";"29126"
"2878";"18947"
"15874";"23070"
"3525";"8246"
"24402";"31603"
"9665";"19405"
"13410";"1083"
"30924";"13413"
"31063";"5247"
"18386";"399"
"23117";"29675"
"34299";"27177"
"30719";"21930"
"24447";"8856"
"34805";"5548"
"26934";"25310"
"5624";"12272"
"11969";"16123"
"1857";"16040"
"12152";"15169"
"27238";"32431"
"26432";"13610"
"33909";"21176"
"22218";"26636"
"10111";"11725"
"7736";"15996"
"569";"26811"
"18535";"15356"
"26687";"23494"
"4392";"18671"
"26359";"29598"
"7676";"5978"
"31958";"17737"
"17468";"6583"
"33218";"9919"
"14757";"13995"
"18333";"6077"
"12637";"11870"
"21912";"20228"
"11794";"23285"
"8801";"1600"
"5804";"25598"
"29865";"16964"
"49";"27581"
"33903";"30664"
"12707";"2661"
"4334";"4165"
"25443";"32422"
"11704";"896"
"14136";"18034"
"10127";"31610"
"21031";"563"
"6977";"17028"
"28708";"3651"
"15258";"30465"
"17767";"23880"
"13058";"32730"
"34527";"33259"
"4894";"23901"
"23623";"28712"
"104";"28097"
"19348";"20011"
"22551";"27596"
"31894";"2361"
"5978";"25544"
"30536";"29365"
"10493";"29864"
"21991";"2436"
"26032";"25093"
"5169";"30371"
"9488";"27336"
"24284";"11676"
"3968";"15188"
"22809";"14898"
"33034";"2091"
"22322";"19894"
"21632";"34843"
"1369";"31023"
"18447";"23881"
"22880";"15130"
"20930";"532"
"33433";"8087"
"17359";"11683"
"18166";"2924"
"4294";"26772"
"27448";"34230"
"12046";"18564"
"16844";"14718"
"5347";"9055"
"31492";"19887"
"6592";"19947"
"14950";"18619"
"18048";"20700"
"24604";"3811"
"27773";"13287"
"34642";"18510"
"19948";"34804"
"14085";"9891"
"8028";"30091"
"1585";"34621"
"2278";"9905"
"6694";"15796"
"13178";"8441"
"26484";"33297"
"9223";"12440"
"34496";"7262"
"3768";"26610"
"11122";"28923"
"13606";"19906"
"17475";"12477"
"13966";"15338"
"7801";"27404"
"2004";"4896"
"31084";"19520"
"18959";"11457"
"34914";"11731"
"18399";"7091"
"29523";"32225"
"8266";"12141"
"27886";"31207"
"31984";"24965"
"28161";"7009"
"23675";"16180"
"2974";"15675"
"33490";"3871"
"17029";"9379"
"28020";"10331"
"25529";"15246"
"7991";"34819"
"2719";"21047"
"6375";"33985"
"33765";"5873"
"17099";"3211"
"19434";"20684"
"4466";"34270"
"19596";"11970"
"14355";"25807"
"17088";"27582"
"21512";"473"
"21251";"2087"
"20876";"5464"
"31943";"6808"
"2502";"16506"
"11318";"32792"
"12724";"17636"
"19887";"23038"
"595";"3291"
"3958";"22191"
"33054";"22681"
"29043";"30541"
"15986";"25476"
"13036";"34093"
"2816";"6552"
"34224";"31453"
"3637";"27171"
"31656";"19943"
"4482";"4482"
"5435";"3326"
"21878";"11530"
"12266";"21853"
"30716";"8150"
"31277";"7821"
"25177";"17626"
"24212";"19732"
"34269";"12510"
"6529";"19100"
"24565";"20899"
"17171";"22216"
"34852";"25639"
"12337";"9505"
"19747";"30650"
"31572";"33282"
"19099";"1383"
"2143";"29554"
"29441";"27913"
"1163";"28100"
"7093";"747"
"28636";"27403"
"12629";"5227"
"29477";"6174"
"19308";"9811"
"18846";"11594"
"5021";"10932"
"32427";"508"
"32183";"34521"
"33571";"33286"
"32000";"18307"
"33159";"27725"
"28985";"21276"
"14616";"6234"
"3301";"2322"
"4199";"17554"
"31904";"14389"
"453";"1511"
"12000";"17226"
"13249";"33222"
"11198";"32232"
"32440";"9387"
"26364";"22264"
"25516";"4620"
"3693";"7710"
"34734";"29127"
"10950";"33896"
"21080";"33205"
"5986";"25265"
"26307";"22507"
"30312";"25588"
"19909";"32600"
"21349";"3026"
"5726";"8015"
"25721";"1969"
"32311";"6043"
"13556";"4018"
"34243";"21224"
"20464";"26927"
"32050";"14179"
"2974";"12155"
"1412";"18298"
"13723";"20530"
"20099";"500"
"21361";"8766"
"22641";"385"
"8001";"24264"
"10499";"21781"
"16773";"34788"
"7226";"23620"
"31293";"1899"
"26971";"22764"
"6559";"28641"
"15360";"6004"
"20383";"8143"
"23654";"21924"
"25401";"21062"
"25168";"18417"
"10750";"30002"
"33302";"414"
"15922";"13109"
"6787";"31382"
"32435";"12490"
"296";"1454"
"12774";"15759"
"2205";"31926"
"14975";"3896"
"11247";"25439"
"14200";"21854"
"11017";"12081"
"24251";"5410"
"32616";"6130"
"8334";"18982"
"34842";"15621"
"15522";"10026"
"1260";"23913"
"7580";"17629"
"24670";"22429"
"17694";"31958"
"28628";"8759"
"29112";"14939"
"9025";"21867"
"2619";"29945"
"14617";"8031"
"4006";"34484"
"4141";"11420"
"32305";"2330"
"34038";"33124"
"34225";"15509"
"13534";"12280"
"31015";"5777"
"5604";"30367"
"19494";"23436"
"10409";"30615"
"27912";"4272"
"30589";"18304"
"9253";"10978"
"24938";"7032"
"26139";"28578"
"30893";"12056"
"19807";"15493"
"25744";"24197"
"16485";"15365"
"30547";"32973"
"1035";"3578"
"9685";"12686"
"34372";"12378"
"8171";"14062"
"28916";"22339"
"13194";"21311"
"16071";"34096"
"27280";"20836"
"171";"22336"
"14415";"12757"
"11722";"20539"
"20444";"33637"
"5970";"1943"
"23649";"15945"
"30869";"25131"
"14448";"23815"
"10019";"22307"
"18829";"11561"
"29016";"19154"
"9046";"16629"
"26254";"7737"
"17217";"15261"
"26969";"32270"
"30279";"31561"
"29753";"7459"
"19915";"80"
"4514";"21422"
"1405";"31079"
"1684";"2992"
"4586";"10015"
"22053";"23011"
"23035";"21680"
"34575";"6301"
"22752";"17991"
"20687";"24067"
"33046";"12509"
"33284";"1166"
"26101";"15620"
"1264";"20248"
"29919";"15066"
"7885";"26924"
"22207";"2925"
"31706";"5320"
"22525";"11927"
"31311";"22240"
"15443";"6488"
"12237";"5237"
"30952";"9946"
"11472";"23769"
"26410";"28631"
"25128";"20290"
"27751";"20598"
"6267";"6751"
"24539";"730"
"12478";"3065"
"3630";"32646"
"3829";"3365"
"8406";"2544"
"3273";"22380"
"28867";"13118"
"24060";"12300"
"11794";"10749"
"3156";"19265"
"23120";"19860"
"18359";"33649"
"14775";"32032"
"19484";"12690"
"13652";"3488"
"27222";"12994"
"17547";"7026"
"33192";"30413"
"2435";"33931"
"27904";"3468"
"8394";"13472"
"31166";"7054"
"26879";"26945"
"29668";"22381"
"12211";"12661"
"15297";"22025"
"33823";"20723"
"24568";"23086"
"15341";"19694"
"30830";"7497"
"16393";"6484"
"27146";"30723"
"22944";"21332"
"16708";"35000"
"3736";"27896"
"29860";"29987"
"10698";"1762"
"21655";"30919"
"12175";"24803"
"15120";"19902"
"34857";"5114"
"18866";"22624"
"25310";"33929"
"12831";"2216"
"7058";"17665"
"16152";"18164"
"5807";"17642"
"17711";"10949"
"23541";"21504"
"17819";"11616"
"9865";"27017"
"32136";"14553"
"9642";"297"
"30700";"11841"
"13271";"13358"
"20413";"21282"
"13387";"31631"
"2351";"9078"
"22992";"33315"
"33579";"27375"
"15100";"6130"
"29123";"19730"
"32578";"4244"
"2196";"32268"
"9995";"3904"
"3063";"9658"
"24245";"1197"
"25701";"13371"
"31395";"17092"
"27237";"6124"
"2876";"19353"
"14387";"2148"
"28709";"16169"
"20995";"16696"
"19698";"27111"
"25917";"27236"
"22288";"28316"
"3547";"3489"
"3055";"17184"
"32989";"34922"
"32811";"17154"
"16331";"17269"
"14766";"18117"
"34342";"31552"
"33475";"32473"
"26476";"26457"
"30038";"26252"
"30584";"669"
"9557";"17144"
"18799";"23434"
"2670";"10122"
"6926";"30281"
"11744";"12004"
"1618";"27020"
"14686";"13157"
"2653";"18085"
"22407";"12449"
"31573";"10042"
"19924";"15463"
"2380";"13870"
"23533";"25013"
"15576";"5349"
"32467";"29293"
"7644";"7763"
"8689";"19641"
"28277";"3399"
"17044";"27081"
"25346";"24297"
"23828";"34791"
"6978";"21419"
"23458";"28621"
"29733";"11497"
"27631";"322"
"27633";"16709"
"28639";"19145"
"4972";"11118"
"16637";"32048"
"15496";"16214"
"8991";"4838"
"25816";"7279"
"14305";"25655"
"3455";"1954"
"3381";"27973"
"19177";"18706"
"19934";"7924"
"2546";"716"
"27842";"20958"
"26496";"16784"
"4854";"3374"
"2875";"30986"
"32595";"30323"
"4";"7759"
"25391";"2336"
"28516";"28571"
"869";"26534"
"22267";"1539"
"13111";"7159"
"6911";"27302"
"29903";"15691"
"8305";"13512"
"317";"7673"
"7686";"131"
"34201";"5346"
"12989";"13567"
"13321";"25465"
"11016";"16109"
"1278";"8229"
"32795";"20135"
"30893";"28072"
"115";"31260"
"14229";"20310"
"14833";"22396"
"17451";"26817"
"23904";"32722"
"33768";"24851"
"25253";"32366"
"21804";"13036"
"185";"11738"
"16466";"4235"
"26661";"17066"
"6639";"637"
"25722";"590"
"2737";"27103"
"1103";"12142"
"9659";"4000"
"25968";"13211"
"24014";"19151"
"14145";"20670"
"17026";"3314"
"380";"5320"
"27678";"17423"
"22184";"17537"
"19006";"15628"
"28508";"15074"
"25489";"1919"
"1909";"21244"
"29826";"24787"
"33120";"17121"
"11151";"13074"
"5007";"19011"
"12447";"13417"
"11019";"29618"
"13941";"19044"
"9148";"2749"
"14183";"9088"
"14622";"16241"
"9856";"28673"
"9729";"30523"
"28115";"28717"
"7588";"26758"
"32347";"26219"
"21640";"24372"
"17550";"11595"
"32917";"23907"
"32002";"20123"
"33783";"28715"
"1243";"16902"
"25045";"20227"
"33367";"15961"
"10055";"18846"
"16642";"498"
"18465";"25752"
"10019";"17883"
"14617";"2551"
"7845";"16484"
"25705";"18493"
"23962";"3783"
"444";"8056"
"28579";"26373"
"24933";"16116"
"11550";"6684"
"31478";"9143"
"34532";"5056"
"21640";"9796"
"21639";"33194"
"22312";"29165"
"29896";"12277"
"21519";"8382"
"5256";"22800"
"33977";"27507"
"11697";"17863"
"2537";"12350"
"2815";"34375"
"21324";"28885"
"12747";"32687"
"22217";"21190"
"27598";"5192"
"2145";"17551"
"12180";"20099"
"30112";"24740"
"3454";"14217"
"30016";"19958"
"25861";"7575"
"28098";"34805"
"32184";"31537"
"29116";"28040"
"6971";"8314"
"25944";"26286"
"31171";"9546"
"28162";"10989"
"33661";"10045"
"8260";"22221"
"32996";"14036"
"16500";"12053"
"31127";"1877"
"13229";"28354"
"23232";"8"
"30397";"14187"
"13565";"1755"
"33049";"9252"
"32519";"23392"
"24133";"6621"
"34287";"30956"
"3865";"14757"
"18980";"1898"
"7775";"12311"
"3432";"4127"
"10563";"22273"
"27694";"34866"
"3426";"17157"
"7943";"19064"
"7936";"25096"
"12588";"11833"
"4297";"14867"
"6500";"4352"
"15016";"23152"
"14914";"30502"
"10056";"26375"
"27787";"18081"
"10576";"9202"
"9646";"19025"
"29489";"28426"
"11752";"33170"
"19625";"8181"
"22020";"26104"
"14985";"9472"
"24215";"22034"
"4876";"30700"
"27737";"663"
"28096";"13221"
"20730";"25749"
"21558";"19817"
"22690";"6702"
"13484";"28474"
"28078";"5827"
"22000";"29375"
"9055";"13799"
"32398";"30833"
"28866";"8616"
"29877";"10576"
"11578";"16183"
"1767";"15730"
"31168";"23832"
"31673";"5506"
"6359";"2231"
"10850";"11924"
"2621";"1273"
"31481";"20014"
"21980";"6311"
"28630";"30859"
"11965";"29050"
"6572";"17213"
"687";"28939"
"6166";"11855"
"25363";"25035"
"29922";"23154"
"22427";"15127"
"34425";"20433"
"1641";"21555"
"32978";"21833"
"4296";"24112"
"24724";"4745"
"2047";"9347"
"1789";"24405"
"17642";"7976"
"12217";"25322"
"20999";"16521"
"34985";"27374"
"28167";"3605"
"21798";"14622"
"21447";"17900"
"20909";"5335"
"7698";"22587"
"14162";"34927"
"32255";"17444"
"5656";"21848"
"27523";"15808"
"15359";"23738"
"27932";"5385"
"13291";"14330"
"3141";"23117"
"5198";"28730"
"2740";"8404"
"10424";"17644"
"18620";"20723"
"33187";"27016"
"9500";"26588"
"9731";"21884"
"102";"32096"
"4263";"20232"
"28462";"11396"
"22086";"26223"
"21839";"34110"
"29113";"12866"
"5860";"15538"
"14707";"8818"
"21595";"3757"
"6604";"13477"
"7105";"34177"
"7270";"14429"
"31212";"10524"
"27540";"15512"
"2819";"3552"
"16526";"10955"
"6877";"13033"
"19767";"17742"
"33177";"25614"
"13702";"21519"
"21027";"3863"
"5816";"30739"
"3244";"3891"
"4515";"14772"
"3471";"11629"
"22047";"24157"
"7211";"23535"
"605";"30769"
"23955";"34188"
"9855";"31328"
"23343";"2531"
"19873";"5281"
"1388";"20522"
"3760";"34153"
"23358";"9466"
"13656";"21453"
"31172";"20247"
"417";"30428"
"27870";"9980"
"13983";"31120"
"28257";"18702"
"27231";"19891"
"4550";"6212"
"5911";"1388"
"18351";"13618"
"32302";"17864"
"9297";"22978"
"33305";"28228"
"4033";"22906"
"5151";"33712"
"9103";"3807"
"21459";"18431"
"17742";"944"
"22735";"7144"
"10089";"22538"
"8654";"22308"
"8951";"30752"
"27376";"1655"
"14493";"3290"
"11745";"12433"
"13535";"32230"
"3965";"1567"
"34568";"31412"
"28135";"15077"
"23246";"33738"
"14106";"24568"
"15836";"17963"
"22719";"27023"
"758";"22826"
"25364";"8885"
"29222";"13787"
"27107";"19582"
"4854";"1799"
"29573";"6679"
"6555";"32832"
"15250";"20094"
"7466";"29559"
"17632";"28831"
"15125";"24150"
"26446";"4164"
"2730";"26682"
"21217";"12847"
"13421";"6875"
"4551";"17715"
"30331";"33305"
"13249";"20089"
"34310";"6250"
"2106";"1137"
"14762";"23268"
"10586";"18646"
"19484";"22350"
"23214";"19339"
"30403";"19153"
"23072";"5118"
"12551";"6095"
"7747";"1878"
"3";"1152"
"2913";"11453"
"23015";"22051"
"12479";"1371"
"15034";"25581"
"9644";"32018"
"18562";"26152"
"19598";"3354"
"28045";"5242"
"19384";"23367"
"16499";"9154"
"26983";"7283"
"1363";"8031"
"1478";"4407"
"11533";"713"
"34999";"2789"
"1372";"16534"
"2934";"33804"
"17627";"17322"
"24926";"20442"
"15667";"4562"
"17216";"19628"
"23610";"5019"
"29967";"24667"
"29671";"26990"
"13503";"9245"
"13898";"30702"
"1094";"15351"
"33116";"28140"
"31316";"4569"
"5495";"9820"
"19510";"14067"
"15648";"26724"
"24388";"10068"
"27438";"23213"
"11961";"31108"
"23321";"415"
"13101";"34917"
"26492";"23423"
"1326";"28436"
"5351";"16848"
"17390";"30427"
"33660";"1142"
"17379";"21911"
"1640";"30067"
"25568";"1135"
"10907";"13324"
"5045";"21363"
"28108";"30620"
"23569";"12541"
"15755";"6756"
"10542";"31439"
"27103";"2657"
"18312";"19367"
"3478";"27090"
"12311";"29640"
"1308";"20149"
"17407";"32370"
"3779";"348"
"23476";"22477"
"4923";"28579"
"31889";"7460"
"4048";"33533"
"14649";"24830"
"20867";"4839"
"10664";"7388"
"26071";"13544"
"13803";"748"
"15706";"502"
"756";"4953"
"18338";"15545"
"3972";"19930"
"8600";"326"
"12504";"31229"
"253";"33670"
"33421";"12547"
"6680";"757"
"21904";"30067"
"18293";"15191"
"6009";"14491"
"16847";"30860"
"34150";"14203"
"25493";"31183"
"3513";"457"
"11674";"8805"
"19355";"17990"
"10175";"1599"
"19355";"4244"
"15188";"9526"
"23647";"32420"
"11057";"22261"
"29493";"22828"
"31693";"23095"
"27702";"24640"
"22865";"6491"
"8948";"26031"
"28441";"4136"
"24174";"5530"
"14207";"33871"
"93";"18161"
"16179";"24113"
"9329";"16944"
"13598";"27026"
"32577";"9729"
"30342";"26408"
"885";"11692"
"3724";"3459"
