"id_user";"id_work"
"28985";"1690"
"28986";"2770"
"28987";"2064"
"28988";"8641"
"28989";"8216"
"28990";"4772"
"28991";"410"
"28992";"9068"
"28993";"8873"
"28994";"3372"
"28995";"8350"
"28996";"5869"
"28997";"8218"
"28998";"8025"
"28999";"6199"
"29000";"5738"
"29001";"2251"
"29002";"6210"
"29003";"3713"
"29004";"6773"
"29005";"3336"
"29006";"947"
"29007";"325"
"29008";"4470"
"29009";"6762"
"29010";"5618"
"29011";"2926"
"29012";"3930"
"29013";"8968"
"29014";"9148"
"29015";"340"
"29016";"6793"
"29017";"736"
"29018";"6639"
"29019";"202"
"29020";"708"
"29021";"7269"
"29022";"844"
"29023";"4495"
"29024";"8370"
"29025";"9235"
"29026";"9150"
"29027";"1836"
"29028";"1411"
"29029";"4165"
"29030";"5659"
"29031";"2187"
"29032";"6392"
"29033";"90"
"29034";"1401"
"29035";"3244"
"29036";"389"
"29037";"3992"
"29038";"529"
"29039";"1753"
"29040";"4143"
"29041";"983"
"29042";"4262"
"29043";"210"
"29044";"5052"
"29045";"8238"
"29046";"5986"
"29047";"7080"
"29048";"9979"
"29049";"6922"
"29050";"5541"
"29051";"1930"
"29052";"3396"
"29053";"7366"
"29054";"6855"
"29055";"8652"
"29056";"1949"
"29057";"4771"
"29058";"6583"
"29059";"3015"
"29060";"5664"
"29061";"9348"
"29062";"1669"
"29063";"6578"
"29064";"2785"
"29065";"1066"
"29066";"4309"
"29067";"4603"
"29068";"2786"
"29069";"3285"
"29070";"9188"
"29071";"9686"
"29072";"4330"
"29073";"1705"
"29074";"2931"
"29075";"7733"
"29076";"1127"
"29077";"5086"
"29078";"8710"
"29079";"1141"
"29080";"5541"
"29081";"4293"
"29082";"5211"
"29083";"4476"
"29084";"7678"
"29085";"3720"
"29086";"6340"
"29087";"3303"
"29088";"257"
"29089";"6105"
"29090";"2657"
"29091";"6711"
"29092";"7920"
"29093";"7706"
"29094";"1761"
"29095";"4879"
"29096";"7037"
"29097";"597"
"29098";"9795"
"29099";"341"
"29100";"6133"
"29101";"3593"
"29102";"1727"
"29103";"3579"
"29104";"8621"
"29105";"1402"
"29106";"5491"
"29107";"2920"
"29108";"7541"
"29109";"912"
"29110";"8324"
"29111";"7350"
"29112";"4861"
"29113";"7445"
"29114";"188"
"29115";"8634"
"29116";"2398"
"29117";"9595"
"29118";"8566"
"29119";"6084"
"29120";"768"
"29121";"8035"
"29122";"5190"
"29123";"2660"
"29124";"3555"
"29125";"6492"
"29126";"2728"
"29127";"6708"
"29128";"232"
"29129";"1424"
"29130";"8869"
"29131";"5401"
"29132";"396"
"29133";"3854"
"29134";"4049"
"29135";"6822"
"29136";"7750"
"29137";"9380"
"29138";"3617"
"29139";"4821"
"29140";"1328"
"29141";"5185"
"29142";"8293"
"29143";"3524"
"29144";"679"
"29145";"5268"
"29146";"4391"
"29147";"5273"
"29148";"5920"
"29149";"1627"
"29150";"3157"
"29151";"8398"
"29152";"6923"
"29153";"1940"
"29154";"1168"
"29155";"3675"
"29156";"506"
"29157";"6537"
"29158";"259"
"29159";"7309"
"29160";"3731"
"29161";"874"
"29162";"901"
"29163";"786"
"29164";"5284"
"29165";"9814"
"29166";"360"
"29167";"7445"
"29168";"3340"
"29169";"8106"
"29170";"7030"
"29171";"264"
"29172";"5770"
"29173";"9069"
"29174";"1837"
"29175";"5263"
"29176";"8975"
"29177";"8735"
"29178";"786"
"29179";"7459"
"29180";"7476"
"29181";"217"
"29182";"3208"
"29183";"9538"
"29184";"7702"
"29185";"8137"
"29186";"9572"
"29187";"2712"
"29188";"2171"
"29189";"9403"
"29190";"4675"
"29191";"3998"
"29192";"1445"
"29193";"1582"
"29194";"1478"
"29195";"1725"
"29196";"6455"
"29197";"7438"
"29198";"5999"
"29199";"3563"
"29200";"7634"
"29201";"4873"
"29202";"9239"
"29203";"438"
"29204";"1666"
"29205";"2157"
"29206";"9091"
"29207";"8028"
"29208";"3402"
"29209";"5462"
"29210";"3210"
"29211";"2536"
"29212";"7784"
"29213";"599"
"29214";"5320"
"29215";"6968"
"29216";"5513"
"29217";"3722"
"29218";"1717"
"29219";"8345"
"29220";"1651"
"29221";"8156"
"29222";"5037"
"29223";"7456"
"29224";"3504"
"29225";"9170"
"29226";"2748"
"29227";"9856"
"29228";"4039"
"29229";"3946"
"29230";"1880"
"29231";"3872"
"29232";"3687"
"29233";"2026"
"29234";"4327"
"29235";"8741"
"29236";"8638"
"29237";"6625"
"29238";"9409"
"29239";"6260"
"29240";"99"
"29241";"6124"
"29242";"9334"
"29243";"312"
"29244";"380"
"29245";"1273"
"29246";"9549"
"29247";"7477"
"29248";"6877"
"29249";"536"
"29250";"6617"
"29251";"2247"
"29252";"9453"
"29253";"1954"
"29254";"791"
"29255";"9622"
"29256";"3861"
"29257";"6828"
"29258";"3276"
"29259";"8126"
"29260";"8983"
"29261";"6030"
"29262";"6972"
"29263";"4704"
"29264";"8122"
"29265";"5796"
"29266";"5739"
"29267";"7770"
"29268";"1331"
"29269";"8259"
"29270";"6450"
"29271";"8637"
"29272";"7201"
"29273";"6256"
"29274";"1325"
"29275";"3005"
"29276";"9162"
"29277";"1486"
"29278";"875"
"29279";"3500"
"29280";"2469"
"29281";"4281"
"29282";"341"
"29283";"3398"
"29284";"787"
"29285";"1902"
"29286";"5561"
"29287";"1466"
"29288";"896"
"29289";"732"
"29290";"89"
"29291";"4905"
"29292";"1428"
"29293";"3214"
"29294";"4022"
"29295";"7233"
"29296";"8016"
"29297";"4580"
"29298";"6901"
"29299";"4360"
"29300";"4778"
"29301";"8164"
"29302";"4870"
"29303";"8333"
"29304";"1520"
"29305";"377"
"29306";"8388"
"29307";"1696"
"29308";"3641"
"29309";"4910"
"29310";"4362"
"29311";"6422"
"29312";"3927"
"29313";"804"
"29314";"4688"
"29315";"4337"
"29316";"8918"
"29317";"4665"
"29318";"4859"
"29319";"378"
"29320";"7612"
"29321";"8015"
"29322";"6310"
"29323";"1345"
"29324";"5220"
"29325";"5393"
"29326";"9268"
"29327";"8642"
"29328";"1868"
"29329";"4678"
"29330";"4177"
"29331";"8821"
"29332";"6929"
"29333";"8637"
"29334";"974"
"29335";"287"
"29336";"2244"
"29337";"6258"
"29338";"3924"
"29339";"9000"
"29340";"610"
"29341";"4701"
"29342";"6112"
"29343";"2633"
"29344";"2040"
"29345";"1898"
"29346";"8883"
"29347";"3568"
"29348";"5895"
"29349";"6563"
"29350";"379"
"29351";"5378"
"29352";"939"
"29353";"4609"
"29354";"6128"
"29355";"9378"
"29356";"6302"
"29357";"4497"
"29358";"3098"
"29359";"4417"
"29360";"8890"
"29361";"8394"
"29362";"9666"
"29363";"1566"
"29364";"4233"
"29365";"1495"
"29366";"2391"
"29367";"6908"
"29368";"2531"
"29369";"2899"
"29370";"4764"
"29371";"3343"
"29372";"9781"
"29373";"3547"
"29374";"3121"
"29375";"2684"
"29376";"4962"
"29377";"5184"
"29378";"1652"
"29379";"8700"
"29380";"4042"
"29381";"2390"
"29382";"8718"
"29383";"3195"
"29384";"6860"
"29385";"4234"
"29386";"445"
"29387";"2778"
"29388";"6325"
"29389";"7127"
"29390";"9386"
"29391";"8147"
"29392";"3290"
"29393";"395"
"29394";"9602"
"29395";"8511"
"29396";"3788"
"29397";"4693"
"29398";"4844"
"29399";"5860"
"29400";"9841"
"29401";"3049"
"29402";"5349"
"29403";"4255"
"29404";"5255"
"29405";"4835"
"29406";"6734"
"29407";"7420"
"29408";"2270"
"29409";"4279"
"29410";"2022"
"29411";"3511"
"29412";"2120"
"29413";"5277"
"29414";"8455"
"29415";"7028"
"29416";"3962"
"29417";"2732"
"29418";"6542"
"29419";"930"
"29420";"7745"
"29421";"5650"
"29422";"1870"
"29423";"8509"
"29424";"2926"
"29425";"5726"
"29426";"8536"
"29427";"3900"
"29428";"9660"
"29429";"1127"
"29430";"7109"
"29431";"113"
"29432";"4912"
"29433";"2688"
"29434";"6793"
"29435";"3662"
"29436";"1829"
"29437";"7514"
"29438";"8692"
"29439";"2634"
"29440";"514"
"29441";"7623"
"29442";"9087"
"29443";"6725"
"29444";"5557"
"29445";"3376"
"29446";"5730"
"29447";"1581"
"29448";"5"
"29449";"825"
"29450";"4276"
"29451";"7093"
"29452";"6533"
"29453";"7847"
"29454";"9606"
"29455";"5231"
"29456";"1681"
"29457";"2614"
"29458";"224"
"29459";"1063"
"29460";"4905"
"29461";"8913"
"29462";"3756"
"29463";"2892"
"29464";"4737"
"29465";"1146"
"29466";"9264"
"29467";"1959"
"29468";"2944"
"29469";"2541"
"29470";"3322"
"29471";"5124"
"29472";"9270"
"29473";"8097"
"29474";"5232"
"29475";"8460"
"29476";"2092"
"29477";"9375"
"29478";"4993"
"29479";"7582"
"29480";"75"
"29481";"9579"
"29482";"7421"
"29483";"9260"
"29484";"7881"
"29485";"3957"
"29486";"6212"
"29487";"8842"
"29488";"1793"
"29489";"7976"
"29490";"9171"
"29491";"4492"
"29492";"6439"
"29493";"2640"
"29494";"3940"
"29495";"7643"
"29496";"8888"
"29497";"9127"
"29498";"2084"
"29499";"8133"
"29500";"8943"
"29501";"2265"
"29502";"4390"
"29503";"5596"
"29504";"406"
"29505";"9201"
"29506";"874"
"29507";"7550"
"29508";"2625"
"29509";"4128"
"29510";"2453"
"29511";"9882"
"29512";"534"
"29513";"2455"
"29514";"1360"
"29515";"1433"
"29516";"5974"
"29517";"7533"
"29518";"3621"
"29519";"9041"
"29520";"2344"
"29521";"2908"
"29522";"5919"
"29523";"845"
"29524";"9090"
"29525";"7446"
"29526";"4589"
"29527";"5763"
"29528";"471"
"29529";"7102"
"29530";"8262"
"29531";"370"
"29532";"7269"
"29533";"5111"
"29534";"7773"
"29535";"2194"
"29536";"9539"
"29537";"7465"
"29538";"6963"
"29539";"6808"
"29540";"3485"
"29541";"7888"
"29542";"630"
"29543";"2900"
"29544";"6172"
"29545";"479"
"29546";"5944"
"29547";"5201"
"29548";"5090"
"29549";"6865"
"29550";"5981"
"29551";"2731"
"29552";"5733"
"29553";"1849"
"29554";"6269"
"29555";"8480"
"29556";"5999"
"29557";"4329"
"29558";"4038"
"29559";"2832"
"29560";"3296"
"29561";"5232"
"29562";"4304"
"29563";"6382"
"29564";"1996"
"29565";"6080"
"29566";"9434"
"29567";"7459"
"29568";"5098"
"29569";"6021"
"29570";"8130"
"29571";"2703"
"29572";"3337"
"29573";"6134"
"29574";"7593"
"29575";"9522"
"29576";"8516"
"29577";"3503"
"29578";"5258"
"29579";"6407"
"29580";"242"
"29581";"8522"
"29582";"4435"
"29583";"8506"
"29584";"3461"
"29585";"5461"
"29586";"4339"
"29587";"5632"
"29588";"1665"
"29589";"8280"
"29590";"1574"
"29591";"5975"
"29592";"4274"
"29593";"611"
"29594";"4759"
"29595";"9814"
"29596";"7976"
"29597";"6470"
"29598";"9498"
"29599";"3752"
"29600";"9610"
"29601";"7739"
"29602";"4176"
"29603";"6432"
"29604";"5228"
"29605";"1545"
"29606";"5796"
"29607";"3798"
"29608";"6336"
"29609";"4535"
"29610";"5261"
"29611";"9724"
"29612";"6368"
"29613";"9456"
"29614";"3667"
"29615";"3096"
"29616";"9894"
"29617";"6980"
"29618";"9426"
"29619";"6617"
"29620";"7618"
"29621";"107"
"29622";"1781"
"29623";"2378"
"29624";"2275"
"29625";"16"
"29626";"9826"
"29627";"6988"
"29628";"5064"
"29629";"7845"
"29630";"4492"
"29631";"5906"
"29632";"4565"
"29633";"9330"
"29634";"1942"
"29635";"4785"
"29636";"3070"
"29637";"7569"
"29638";"7130"
"29639";"4672"
"29640";"8888"
"29641";"1203"
"29642";"4928"
"29643";"7399"
"29644";"5979"
"29645";"6335"
"29646";"2904"
"29647";"2533"
"29648";"3498"
"29649";"4832"
"29650";"2569"
"29651";"7840"
"29652";"6720"
"29653";"4855"
"29654";"6757"
"29655";"3344"
"29656";"50"
"29657";"2673"
"29658";"8527"
"29659";"8039"
"29660";"2558"
"29661";"4589"
"29662";"7375"
"29663";"9228"
"29664";"1715"
"29665";"5808"
"29666";"1186"
"29667";"740"
"29668";"8489"
"29669";"6352"
"29670";"9056"
"29671";"4853"
"29672";"298"
"29673";"649"
"29674";"1407"
"29675";"7317"
"29676";"8238"
"29677";"3936"
"29678";"7114"
"29679";"9762"
"29680";"4252"
"29681";"9521"
"29682";"4613"
"29683";"8443"
"29684";"3525"
"29685";"8856"
"29686";"9722"
"29687";"4922"
"29688";"9819"
"29689";"2318"
"29690";"5115"
"29691";"4837"
"29692";"5516"
"29693";"6391"
"29694";"496"
"29695";"8047"
"29696";"9094"
"29697";"9508"
"29698";"6295"
"29699";"5734"
"29700";"5684"
"29701";"82"
"29702";"6014"
"29703";"4050"
"29704";"5325"
"29705";"6139"
"29706";"670"
"29707";"1246"
"29708";"2203"
"29709";"265"
"29710";"367"
"29711";"4378"
"29712";"6459"
"29713";"6487"
"29714";"5700"
"29715";"1673"
"29716";"8575"
"29717";"2400"
"29718";"3462"
"29719";"6950"
"29720";"6005"
"29721";"9243"
"29722";"4776"
"29723";"8197"
"29724";"5306"
"29725";"2129"
"29726";"9119"
"29727";"8803"
"29728";"8325"
"29729";"6890"
"29730";"5493"
"29731";"735"
"29732";"2771"
"29733";"9039"
"29734";"9492"
"29735";"5972"
"29736";"55"
"29737";"6597"
"29738";"5971"
"29739";"9027"
"29740";"2911"
"29741";"7865"
"29742";"1092"
"29743";"289"
"29744";"4510"
"29745";"5506"
"29746";"3429"
"29747";"407"
"29748";"2587"
"29749";"4954"
"29750";"8685"
"29751";"1379"
"29752";"4759"
"29753";"4144"
"29754";"9733"
"29755";"3505"
"29756";"2032"
"29757";"6822"
"29758";"5811"
"29759";"3739"
"29760";"5485"
"29761";"3801"
"29762";"5110"
"29763";"9651"
"29764";"1811"
"29765";"3869"
"29766";"373"
"29767";"7361"
"29768";"919"
"29769";"4066"
"29770";"3053"
"29771";"8192"
"29772";"7435"
"29773";"4314"
"29774";"4296"
"29775";"6323"
"29776";"8656"
"29777";"8873"
"29778";"4330"
"29779";"5785"
"29780";"5325"
"29781";"8673"
"29782";"1548"
"29783";"7192"
"29784";"1629"
"29785";"4793"
"29786";"6127"
"29787";"7604"
"29788";"3772"
"29789";"8399"
"29790";"1804"
"29791";"9647"
"29792";"4339"
"29793";"7185"
"29794";"4650"
"29795";"4165"
"29796";"5257"
"29797";"6429"
"29798";"2507"
"29799";"613"
"29800";"5679"
"29801";"961"
"29802";"2127"
"29803";"2777"
"29804";"3529"
"29805";"1393"
"29806";"6695"
"29807";"2432"
"29808";"4325"
"29809";"655"
"29810";"1306"
"29811";"6500"
"29812";"513"
"29813";"245"
"29814";"6389"
"29815";"3700"
"29816";"7163"
"29817";"666"
"29818";"405"
"29819";"4452"
"29820";"6338"
"29821";"9305"
"29822";"1881"
"29823";"2505"
"29824";"4880"
"29825";"5431"
"29826";"7069"
"29827";"8013"
"29828";"8322"
"29829";"1286"
"29830";"4844"
"29831";"9523"
"29832";"8456"
"29833";"4165"
"29834";"8947"
"29835";"9162"
"29836";"4822"
"29837";"3874"
"29838";"7918"
"29839";"8405"
"29840";"2407"
"29841";"6286"
"29842";"8660"
"29843";"1845"
"29844";"2855"
"29845";"5685"
"29846";"4042"
"29847";"5558"
"29848";"8788"
"29849";"2751"
"29850";"1497"
"29851";"4605"
"29852";"661"
"29853";"5199"
"29854";"3416"
"29855";"8121"
"29856";"7739"
"29857";"5635"
"29858";"9925"
"29859";"6279"
"29860";"1491"
"29861";"7662"
"29862";"6486"
"29863";"1979"
"29864";"7885"
"29865";"7645"
"29866";"7410"
"29867";"693"
"29868";"8301"
"29869";"396"
"29870";"1012"
"29871";"862"
"29872";"6045"
"29873";"4861"
"29874";"1424"
"29875";"4510"
"29876";"882"
"29877";"8571"
"29878";"860"
"29879";"408"
"29880";"1478"
"29881";"8581"
"29882";"6807"
"29883";"2307"
"29884";"8110"
"29885";"7642"
"29886";"3985"
"29887";"5369"
"29888";"8752"
"29889";"7199"
"29890";"7301"
"29891";"6610"
"29892";"2924"
"29893";"7613"
"29894";"49"
"29895";"1743"
"29896";"1727"
"29897";"9047"
"29898";"3462"
"29899";"1946"
"29900";"1559"
"29901";"9294"
"29902";"3278"
"29903";"8014"
"29904";"533"
"29905";"4489"
"29906";"7463"
"29907";"9584"
"29908";"9714"
"29909";"4965"
"29910";"6779"
"29911";"646"
"29912";"1764"
"29913";"6758"
"29914";"1624"
"29915";"5376"
"29916";"7804"
"29917";"4324"
"29918";"5860"
"29919";"1860"
"29920";"6557"
"29921";"4492"
"29922";"4159"
"29923";"1081"
"29924";"4446"
"29925";"5739"
"29926";"6581"
"29927";"6966"
"29928";"8130"
"29929";"1009"
"29930";"2315"
"29931";"3425"
"29932";"4184"
"29933";"9581"
"29934";"4281"
"29935";"8589"
"29936";"4488"
"29937";"9411"
"29938";"2875"
"29939";"7732"
"29940";"5862"
"29941";"6182"
"29942";"6187"
"29943";"5449"
"29944";"4326"
"29945";"7930"
"29946";"5798"
"29947";"3663"
"29948";"3990"
"29949";"8577"
"29950";"9480"
"29951";"2710"
"29952";"4612"
"29953";"5656"
"29954";"6929"
"29955";"6323"
"29956";"2980"
"29957";"920"
"29958";"5666"
"29959";"3966"
"29960";"5385"
"29961";"4682"
"29962";"7947"
"29963";"4514"
"29964";"6459"
"29965";"4840"
"29966";"8197"
"29967";"3511"
"29968";"6850"
"29969";"2028"
"29970";"7524"
"29971";"5473"
"29972";"1980"
"29973";"7440"
"29974";"4370"
"29975";"9058"
"29976";"6194"
"29977";"9067"
"29978";"2248"
"29979";"1246"
"29980";"9777"
"29981";"7742"
"29982";"6382"
"29983";"4405"
"29984";"8438"
"29985";"5637"
"29986";"1955"
"29987";"6095"
"29988";"9146"
"29989";"2173"
"29990";"1577"
"29991";"3971"
"29992";"4628"
"29993";"3556"
"29994";"3388"
"29995";"195"
"29996";"1803"
"29997";"841"
"29998";"4381"
"29999";"4415"
"30000";"235"
"30001";"6692"
"30002";"6766"
"30003";"3381"
"30004";"5318"
"30005";"6845"
"30006";"6947"
"30007";"524"
"30008";"2093"
"30009";"1319"
"30010";"5280"
"30011";"3048"
"30012";"6975"
"30013";"2628"
"30014";"3918"
"30015";"2546"
"30016";"9040"
"30017";"1974"
"30018";"1849"
"30019";"4393"
"30020";"1057"
"30021";"5787"
"30022";"6824"
"30023";"4015"
"30024";"5928"
"30025";"2921"
"30026";"6367"
"30027";"2194"
"30028";"5914"
"30029";"8715"
"30030";"5331"
"30031";"7524"
"30032";"8772"
"30033";"5300"
"30034";"9240"
"30035";"4883"
"30036";"3402"
"30037";"3692"
"30038";"725"
"30039";"8437"
"30040";"8865"
"30041";"9339"
"30042";"4665"
"30043";"5667"
"30044";"1385"
"30045";"4946"
"30046";"3759"
"30047";"4247"
"30048";"7965"
"30049";"6333"
"30050";"8929"
"30051";"3663"
"30052";"9526"
"30053";"4407"
"30054";"3837"
"30055";"4371"
"30056";"9059"
"30057";"8"
"30058";"1616"
"30059";"3147"
"30060";"6181"
"30061";"4796"
"30062";"4466"
"30063";"9805"
"30064";"5538"
"30065";"8497"
"30066";"336"
"30067";"9713"
"30068";"4382"
"30069";"7649"
"30070";"5016"
"30071";"1368"
"30072";"1758"
"30073";"3773"
"30074";"3011"
"30075";"4363"
"30076";"4304"
"30077";"9410"
"30078";"2583"
"30079";"3527"
"30080";"4264"
"30081";"4717"
"30082";"3497"
"30083";"7319"
"30084";"2690"
"30085";"6938"
"30086";"9074"
"30087";"8565"
"30088";"9662"
"30089";"5141"
"30090";"9559"
"30091";"3141"
"30092";"7956"
"30093";"5059"
"30094";"9393"
"30095";"4178"
"30096";"8038"
"30097";"9584"
"30098";"7715"
"30099";"1890"
"30100";"68"
"30101";"6119"
"30102";"3919"
"30103";"6559"
"30104";"2602"
"30105";"3991"
"30106";"6419"
"30107";"1933"
"30108";"5114"
"30109";"8501"
"30110";"6103"
"30111";"2193"
"30112";"9432"
"30113";"4797"
"30114";"942"
"30115";"2375"
"30116";"3623"
"30117";"4920"
"30118";"1369"
"30119";"6120"
"30120";"4945"
"30121";"4709"
"30122";"9708"
"30123";"5229"
"30124";"6326"
"30125";"2977"
"30126";"266"
"30127";"7639"
"30128";"7739"
"30129";"9498"
"30130";"9535"
"30131";"8084"
"30132";"7323"
"30133";"2149"
"30134";"5433"
"30135";"5218"
"30136";"3822"
"30137";"8192"
"30138";"7727"
"30139";"1226"
"30140";"8453"
"30141";"1349"
"30142";"7573"
"30143";"8828"
"30144";"4980"
"30145";"6957"
"30146";"6321"
"30147";"6509"
"30148";"3831"
"30149";"1021"
"30150";"9546"
"30151";"1927"
"30152";"1151"
"30153";"8673"
"30154";"6804"
"30155";"8511"
"30156";"2509"
"30157";"3631"
"30158";"8834"
"30159";"470"
"30160";"2566"
"30161";"8558"
"30162";"6200"
"30163";"3663"
"30164";"3545"
"30165";"8279"
"30166";"5325"
"30167";"8433"
"30168";"4713"
"30169";"7464"
"30170";"6775"
"30171";"1590"
"30172";"746"
"30173";"7694"
"30174";"4615"
"30175";"2394"
"30176";"4409"
"30177";"6146"
"30178";"4186"
"30179";"1648"
"30180";"9304"
"30181";"9288"
"30182";"5103"
"30183";"6400"
"30184";"950"
"30185";"7530"
"30186";"4681"
"30187";"6587"
"30188";"4023"
"30189";"9397"
"30190";"4349"
"30191";"7633"
"30192";"2901"
"30193";"9397"
"30194";"7849"
"30195";"1923"
"30196";"4687"
"30197";"8055"
"30198";"6499"
"30199";"5615"
"30200";"1054"
"30201";"2138"
"30202";"6328"
"30203";"4673"
"30204";"2876"
"30205";"1119"
"30206";"4068"
"30207";"7495"
"30208";"8467"
"30209";"2300"
"30210";"2664"
"30211";"3074"
"30212";"5232"
"30213";"2975"
"30214";"6569"
"30215";"8176"
"30216";"8529"
"30217";"7956"
"30218";"957"
"30219";"731"
"30220";"1281"
"30221";"5506"
"30222";"339"
"30223";"6475"
"30224";"742"
"30225";"6607"
"30226";"525"
"30227";"2214"
"30228";"358"
"30229";"3541"
"30230";"5475"
"30231";"8647"
"30232";"3814"
"30233";"4245"
"30234";"4867"
"30235";"6823"
"30236";"4478"
"30237";"8506"
"30238";"4886"
"30239";"7183"
"30240";"9872"
"30241";"8449"
"30242";"6456"
"30243";"8960"
"30244";"4337"
"30245";"4215"
"30246";"1259"
"30247";"1077"
"30248";"3411"
"30249";"4357"
"30250";"7284"
"30251";"9831"
"30252";"1651"
"30253";"3907"
"30254";"2850"
"30255";"1572"
"30256";"3976"
"30257";"6904"
"30258";"3098"
"30259";"7760"
"30260";"9213"
"30261";"1937"
"30262";"4741"
"30263";"6006"
"30264";"2290"
"30265";"2901"
"30266";"3395"
"30267";"9319"
"30268";"8555"
"30269";"4699"
"30270";"1460"
"30271";"9557"
"30272";"6383"
"30273";"7419"
"30274";"8409"
"30275";"3476"
"30276";"7449"
"30277";"1654"
"30278";"6368"
"30279";"9490"
"30280";"4387"
"30281";"5218"
"30282";"6664"
"30283";"8895"
"30284";"6724"
"30285";"8911"
"30286";"3868"
"30287";"9169"
"30288";"6578"
"30289";"6556"
"30290";"6451"
"30291";"5955"
"30292";"1967"
"30293";"9333"
"30294";"1451"
"30295";"4819"
"30296";"6788"
"30297";"6638"
"30298";"7850"
"30299";"693"
"30300";"3174"
"30301";"5178"
"30302";"4947"
"30303";"6228"
"30304";"61"
"30305";"1168"
"30306";"4228"
"30307";"8505"
"30308";"6226"
"30309";"82"
"30310";"7444"
"30311";"1373"
"30312";"219"
"30313";"2273"
"30314";"8791"
"30315";"4170"
"30316";"7340"
"30317";"991"
"30318";"9219"
"30319";"9835"
"30320";"7942"
"30321";"2907"
"30322";"5053"
"30323";"9820"
"30324";"9321"
"30325";"443"
"30326";"5340"
"30327";"3491"
"30328";"4164"
"30329";"337"
"30330";"7909"
"30331";"5070"
"30332";"5373"
"30333";"7736"
"30334";"5466"
"30335";"5930"
"30336";"9675"
"30337";"939"
"30338";"1257"
"30339";"8628"
"30340";"8192"
"30341";"1249"
"30342";"6295"
"30343";"1205"
"30344";"9085"
"30345";"695"
"30346";"4316"
"30347";"5038"
"30348";"5399"
"30349";"5731"
"30350";"4429"
"30351";"6780"
"30352";"4143"
"30353";"6171"
"30354";"5982"
"30355";"844"
"30356";"8275"
"30357";"4351"
"30358";"1268"
"30359";"2980"
"30360";"6976"
"30361";"2788"
"30362";"1878"
"30363";"7725"
"30364";"7192"
"30365";"4380"
"30366";"6046"
"30367";"3147"
"30368";"769"
"30369";"1986"
"30370";"2233"
"30371";"8688"
"30372";"1844"
"30373";"1185"
"30374";"6029"
"30375";"6719"
"30376";"3583"
"30377";"7342"
"30378";"5737"
"30379";"5295"
"30380";"6568"
"30381";"8446"
"30382";"1670"
"30383";"5708"
"30384";"3296"
"30385";"327"
"30386";"3678"
"30387";"2943"
"30388";"1786"
"30389";"7362"
"30390";"3129"
"30391";"9684"
"30392";"1868"
"30393";"4189"
"30394";"6192"
"30395";"7846"
"30396";"8777"
"30397";"7117"
"30398";"9372"
"30399";"7087"
"30400";"9120"
"30401";"6365"
"30402";"8547"
"30403";"8804"
"30404";"4823"
"30405";"9856"
"30406";"9525"
"30407";"2221"
"30408";"4811"
"30409";"4821"
"30410";"3143"
"30411";"8249"
"30412";"8207"
"30413";"9020"
"30414";"1820"
"30415";"2807"
"30416";"5515"
"30417";"8780"
"30418";"739"
"30419";"8344"
"30420";"2776"
"30421";"5744"
"30422";"7546"
"30423";"1774"
"30424";"9820"
"30425";"8978"
"30426";"5153"
"30427";"2498"
"30428";"6925"
"30429";"4335"
"30430";"2249"
"30431";"1229"
"30432";"8036"
"30433";"9391"
"30434";"950"
"30435";"4426"
"30436";"3261"
"30437";"6778"
"30438";"3966"
"30439";"3497"
"30440";"6519"
"30441";"5943"
"30442";"4992"
"30443";"3583"
"30444";"7055"
"30445";"375"
"30446";"2774"
"30447";"7749"
"30448";"7386"
"30449";"8327"
"30450";"4057"
"30451";"2923"
"30452";"6991"
"30453";"5602"
"30454";"2370"
"30455";"3282"
"30456";"6828"
"30457";"4478"
"30458";"2282"
"30459";"2184"
"30460";"4520"
"30461";"1870"
"30462";"568"
"30463";"5429"
"30464";"8115"
"30465";"1942"
"30466";"4042"
"30467";"9099"
"30468";"1632"
"30469";"1284"
"30470";"8209"
"30471";"2270"
"30472";"5610"
"30473";"8112"
"30474";"2598"
"30475";"2586"
"30476";"9534"
"30477";"8618"
"30478";"358"
"30479";"8868"
"30480";"7788"
"30481";"2140"
"30482";"9447"
"30483";"3301"
"30484";"3789"
"30485";"2830"
"30486";"6284"
"30487";"3155"
"30488";"464"
"30489";"7509"
"30490";"7419"
"30491";"9421"
"30492";"9126"
"30493";"8095"
"30494";"4096"
"30495";"8829"
"30496";"6027"
"30497";"1624"
"30498";"5165"
"30499";"738"
"30500";"9566"
"30501";"132"
"30502";"4826"
"30503";"554"
"30504";"3824"
"30505";"8259"
"30506";"4302"
"30507";"5764"
"30508";"1036"
"30509";"1742"
"30510";"8855"
"30511";"6133"
"30512";"1353"
"30513";"28"
"30514";"8300"
"30515";"7971"
"30516";"3380"
"30517";"8684"
"30518";"9706"
"30519";"1716"
"30520";"925"
"30521";"3480"
"30522";"9136"
"30523";"1053"
"30524";"512"
"30525";"9931"
"30526";"8402"
"30527";"3908"
"30528";"4479"
"30529";"5158"
"30530";"2248"
"30531";"8944"
"30532";"8943"
"30533";"5853"
"30534";"9320"
"30535";"207"
"30536";"3980"
"30537";"1920"
"30538";"5089"
"30539";"903"
"30540";"7600"
"30541";"6271"
"30542";"6285"
"30543";"3998"
"30544";"6027"
"30545";"3944"
"30546";"1923"
"30547";"9669"
"30548";"4047"
"30549";"549"
"30550";"2918"
"30551";"6554"
"30552";"41"
"30553";"8653"
"30554";"1478"
"30555";"8853"
